upc,title,release_year,runtime_minutes,director_names,actor_names,studio_name,metadata_source,metadata_status,estimated_value_low_cents,estimated_value_high_cents,value_search_url,review_flags
097360566369.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360566369.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097360568066.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360568066.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097360568165.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360568165.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097360612547.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360612547.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097360877441,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360877441%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097360896640,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097360896640%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361549576,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361549576%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361549675,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361549675%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361549774,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361549774%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361555928,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361555928%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361557465.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361557465.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097361558448.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097361558448.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363197874,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363197874%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363202073,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363202073%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363202943,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363202943%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363205449,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363205449%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363212379,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363212379%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363214748,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363214748%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363221944,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363221944%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363222071,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363222071%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363229070,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363229070%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363235071,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363235071%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363238478,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363238478%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363238676,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363238676%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363246374,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363246374%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363252344,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363252344%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363253075,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363253075%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363273479,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363273479%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363279365,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363279365%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363279648,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363279648%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363285076,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363285076%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363289944,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363289944%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363290377,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363290377%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363296270,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363296270%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363298670,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363298670%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363304173,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363304173%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363304760.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363304760.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363307969,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363307969%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363308270,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363308270%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363312079,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363312079%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363314240.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363314240.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363315476,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363315476%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363321378,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363321378%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363321743,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363321743%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363326144.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363326144.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363331575,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363331575%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363343066.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363343066.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363345541.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363345541.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363346760.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363346760.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363348740,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363348740%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363358879,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363358879%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363361947,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363361947%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363363279,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363363279%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363365143.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363365143.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363367543,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363367543%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363368366.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363368366.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363368960.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363368960.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363372264.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363372264.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363372363.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363372363.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363377269.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363377269.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363377849,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363377849%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363380368.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363380368.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363380566.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363380566.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363381747.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363381747.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363383840,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363383840%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363385165.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363385165.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363386247.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363386247.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363386865.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363386865.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363389965.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363389965.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363392149.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363392149.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363393245,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363393245%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363393665.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363393665.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363397267.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363397267.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363399261.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363399261.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363400264.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363400264.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363402169.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363402169.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363407263.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363407263.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363407669.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363407669.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363409564.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363409564.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363418160.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363418160.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363423867.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363423867.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363432869.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363432869.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363434160.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363434160.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097363445760.19,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097363445760.19%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097368602946,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097368602946%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097368747548,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097368747548%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097368753143,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097368753143%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097368795846,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097368795846%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
097368864849,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20097368864849%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
4895024901756.21,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%204895024901756.21%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
4895080000028.4,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%204895080000028.4%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
619935402034,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20619935402034%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
619935402836,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20619935402836%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
634991100021,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20634991100021%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
634991113526,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20634991113526%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
634991113625,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20634991113625%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
655587093534,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20655587093534%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
655587094531,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20655587094531%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149400023,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149400023%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149405523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149405523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149700529,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149700529%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149717527,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149717527%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149718524,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149718524%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149720527,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149720527%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149724525,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149724525%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149725522,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149725522%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149726529,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149726529%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149729520,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149729520%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149731523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149731523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149733527,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149733527%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149738522,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149738522%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149744523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149744523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149745520,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149745520%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149764521,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149764521%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
658149771529,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20658149771529%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068416022,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068416022%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068443325,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068443325%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068466225,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068466225%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068482027,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068482027%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068639827,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068639827%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068640625,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068640625%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068654523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068654523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068720426,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068720426%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068780925.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068780925.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068781823,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068781823%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068782226.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068782226.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
667068987027,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20667068987027%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149012620.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149012620.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149019124.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149019124.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149036527.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149036527.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149043129.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149043129.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149063226,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149063226%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149064827.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149064827.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149083620.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149083620.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149083729.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149083729.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149087321.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149087321.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149097726.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149097726.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149167528.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149167528.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149169423.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149169423.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149173420.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149173420.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149434323.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149434323.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149439229,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149439229%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149456622.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149456622.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
678149477726.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20678149477726.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
681283001160,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20681283001160%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
692865008330,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20692865008330%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
696306009726,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20696306009726%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
696306018025,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20696306018025%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
696306018124,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20696306018124%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
704400056123,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20704400056123%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
715515009133,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20715515009133%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
715515010023,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20715515010023%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
717951000125,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20717951000125%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
